time,settimanale,mensile,spot,signal,numerical,x_num,valid
1066,2,4,-1,-7.1907231127480395,-9.148158494603885,0.0,1
1067,3,4,-1,-7.370487007058527,-11.233419602209649,0.0,1
1068,4,4,-1,-7.06470381316826,-11.895797262866672,0.0,1
1069,5,4,-1,-7.696938967104323,-6.240758435869922,0.0,1
1070,6,4,-1,-9.014353064207366,-7.885130593157147,0.0,1
1071,0,4,-1,-9.088309520481737,-5.769376867133519,0.0,1
1072,1,4,-1,-8.799533650649476,-6.42932085575181,0.0,1
1073,2,4,-1,-6.253880734145969,-9.508834718289819,0.0,1
1074,3,4,-1,-4.870469067976461,-10.079663711105635,0.0,1
1075,4,4,-1,-5.388506999506855,-8.469331799644168,0.0,1
1076,5,4,-1,-9.148158494603885,-6.986151836194048,0.0,1
1077,6,4,-1,-11.233419602209649,-6.42421293763822,0.0,1
1078,0,4,-1,-11.895797262866672,-6.417727603324842,0.0,1
1079,1,4,-1,-6.240758435869922,-4.786649569948805,0.0,1
1080,2,4,-1,-7.885130593157147,-8.723862878529165,0.0,1
1081,3,4,-1,-5.769376867133519,-9.40738290303621,0.0,1
1082,4,4,-1,-6.42932085575181,-7.415119264770847,0.0,1
1083,5,4,-1,-9.508834718289819,-7.765901459153991,0.0,1
1084,6,4,-1,-10.079663711105635,-5.723486075784951,0.0,1
1085,0,4,-1,-8.469331799644168,-4.661788993136406,0.0,1
1086,1,4,-1,-6.986151836194048,-5.216473953262183,0.0,1
1087,2,4,-1,-6.42421293763822,-8.887092663919608,0.0,1
1088,3,4,-1,-6.417727603324842,-9.18640389978869,0.0,1
1089,4,4,-1,-4.786649569948805,-7.386478392406506,0.0,1
1090,5,4,-1,-8.723862878529165,3.137165922911053,0.0,1
1091,6,4,-1,-9.40738290303621,4.911083159955749,0.0,1
1092,0,4,-1,-7.415119264770847,3.907113238904684,0.0,1
1093,1,4,-1,-7.765901459153991,6.680000285067228,0.0,1
1094,2,4,-1,-5.723486075784951,-0.24427216365876991,0.0,1
1095,3,4,-1,-4.661788993136406,1.2855207930726995,0.0,1
1096,4,4,-1,-5.216473953262183,1.0946093408749218,0.0,1
1097,5,4,-1,-8.887092663919608,-6.758195260570024,0.0,1
1098,6,0,-1,-9.18640389978869,-7.113255820988729,0.0,1
1099,0,0,-1,-7.386478392406506,-5.310407243868719,0.0,1
1100,1,0,0,3.137165922911053,-4.540755415843981,0.0,1
1101,2,0,0,4.911083159955749,-8.996201395450445,0.0,1
1102,3,0,0,3.907113238904684,-10.733404344843727,0.0,1
1103,4,0,0,6.680000285067228,-8.795691875821719,0.0,1
1104,5,0,0,-0.24427216365876991,-6.695755085864151,0.0,1
1105,6,0,0,1.2855207930726995,-7.659378104532637,0.0,1
1106,0,0,0,1.0946093408749218,-6.55285188672494,0.0,1
1107,1,0,-1,-6.758195260570024,-3.991024861561386,0.0,1
1108,2,0,-1,-7.113255820988729,-8.839752194008303,0.0,1
1109,3,0,-1,-5.310407243868719,-8.864771513409694,0.0,1
1110,4,0,-1,-4.540755415843981,-8.577491495762178,0.0,1
1111,5,0,-1,-8.996201395450445,-6.435404921995435,0.0,1
1112,6,0,-1,-10.733404344843727,-6.775879947993021,0.0,1
1113,0,0,-1,-8.795691875821719,-4.9594144053019935,0.0,1
1114,1,0,-1,-6.695755085864151,-5.088387763021279,0.0,1
1115,2,0,-1,-7.659378104532637,-9.599098821573758,0.0,1
1116,3,0,-1,-6.55285188672494,-8.684129375338372,0.0,1
1117,4,0,-1,-3.991024861561386,-9.884693455788057,0.0,1
1118,5,0,-1,-8.839752194008303,-7.25158210210747,0.0,1
1119,6,0,-1,-8.864771513409694,-5.151209633303013,0.0,1
1120,0,0,-1,-8.577491495762178,-5.620693716996705,0.0,1
1121,1,0,-1,-6.435404921995435,-5.451098004052199,0.0,1
1122,2,0,-1,-6.775879947993021,-6.949755784919165,0.0,1
1123,3,0,-1,-4.9594144053019935,-10.270146099711596,0.0,1
1124,4,0,-1,-5.088387763021279,-6.391537574720392,0.0,1
1125,5,0,-1,-9.599098821573758,-7.386720352176975,0.0,1
1126,6,0,-1,-8.684129375338372,-5.736477514615084,0.0,1
1127,0,0,-1,-9.884693455788057,-4.7068685014267535,0.0,1
1128,1,0,-1,-7.25158210210747,-5.566074759617206,0.0,1
1129,2,1,-1,-5.151209633303013,-7.835290337314698,0.0,1
1130,3,1,-1,-5.620693716996705,-9.61271644706456,0.0,1
1131,4,1,-1,-5.451098004052199,-6.300278480841976,0.0,1
1132,5,1,-1,-6.949755784919165,-4.441263801031388,0.0,1
1133,6,1,-1,-10.270146099711596,-6.6271436004672495,0.0,1
1134,0,1,-1,-6.391537574720392,-4.355662404984394,0.0,1
1135,1,1,-1,-7.386720352176975,-4.347788860867437,0.0,1
1136,2,1,-1,-5.736477514615084,-7.842133401730922,0.0,1
1137,3,1,-1,-4.7068685014267535,-10.246047291038277,0.0,1
1138,4,1,-1,-5.566074759617206,-8.348044841800863,0.0,1
1139,5,1,-1,-7.835290337314698,-7.002005448498649,0.0,1
1140,6,1,-1,-9.61271644706456,-6.173852399454418,0.0,1
1141,0,1,-1,-6.300278480841976,-6.3029400022929725,0.0,1
1142,1,1,-1,-4.441263801031388,-3.0301756209727513,0.0,1
1143,2,1,-1,-6.6271436004672495,-8.024916572791218,0.0,1
1144,3,1,-1,-4.355662404984394,-6.062910796542346,0.0,1
1145,4,1,-1,-4.347788860867437,-6.957745719567196,0.0,1
1146,5,1,-1,-7.842133401730922,-7.114538790875868,0.0,1
1147,6,1,-1,-10.246047291038277,-7.2595361674715715,0.0,1
1148,0,1,-1,-8.348044841800863,-5.744782398017177,0.0,1
1149,1,1,-1,-7.002005448498649,-5.087828180776154,0.0,1
1150,2,1,-1,-6.173852399454418,-8.018508780626703,0.0,1
1151,3,1,-1,-6.3029400022929725,-7.954413203145642,0.0,1
1152,4,1,-1,-3.0301756209727513,-6.871736709249214,0.0,1
1153,5,1,-1,-8.024916572791218,-6.1487789259142565,0.0,1
1154,6,1,-1,-6.062910796542346,-7.182754395600739,0.0,1
1155,0,1,-1,-6.957745719567196,-5.58033063906542,0.0,1
1156,1,1,-1,-7.114538790875868,-5.385286903160281,0.0,1
1157,2,2,-1,-7.2595361674715715,-8.209064864342999,0.0,1
1158,3,2,-1,-5.744782398017177,-8.770317841366733,0.0,1
1159,4,2,-1,-5.087828180776154,-7.713771254880129,0.0,1
1160,5,2,-1,-8.018508780626703,-5.8717257875879465,0.0,1
1161,6,2,-1,-7.954413203145642,-5.878117147414163,0.0,1
1162,0,2,-1,-6.871736709249214,-5.044837293656951,0.0,1
1163,1,2,-1,-6.1487789259142565,-2.992405605917897,0.0,1
1164,2,2,-1,-7.182754395600739,-7.563834689423852,0.0,1
1165,3,2,-1,-5.58033063906542,-8.44088642594183,0.0,1
1166,4,2,-1,-5.385286903160281,-6.936198891070593,0.0,1
1167,5,2,-1,-8.209064864342999,-4.807283443084519,0.0,1
1168,6,2,-1,-8.770317841366733,-5.244412326907724,0.0,1
1169,0,2,-1,-7.713771254880129,-4.68475216688591,0.0,1
1170,1,2,-1,-5.8717257875879465,-5.454718200974399,0.0,1
1171,2,2,-1,-5.878117147414163,-8.121342581465415,0.0,1
1172,3,2,-1,-5.044837293656951,-8.81590129268287,0.0,1
1173,4,2,-1,-2.992405605917897,-5.789140709171686,0.0,1
1174,5,2,-1,-7.563834689423852,-5.707681065005452,0.0,1
1175,6,2,-1,-8.44088642594183,-5.17971476597174,0.0,1
1176,0,2,-1,-6.936198891070593,-4.240811891049449,0.0,1
1177,1,3,-1,-4.807283443084519,-6.033168150808347,0.0,1
1178,2,3,-1,-5.244412326907724,-8.304202345619746,0.0,1
1179,3,3,-1,-4.68475216688591,-6.865079426660259,0.0,1
1180,4,3,-1,-5.454718200974399,-9.222900919168474,0.0,1
1181,5,3,-1,-8.121342581465415,-6.671345696591822,0.0,1
1182,6,3,-1,-8.81590129268287,-5.632087964434373,0.0,1
1183,0,3,-1,-5.789140709171686,-3.960502548206365,0.0,1
1184,1,3,-1,-5.707681065005452,-3.6119828763639514,0.0,1
1185,2,3,-1,-5.17971476597174,-9.163354364954472,0.0,1
1186,3,3,-1,-4.240811891049449,-9.701770043962794,0.0,1
1187,4,4,-1,-6.033168150808347,-6.953682294460581,0.0,1
1188,5,4,-1,-8.304202345619746,-5.429711401854232,0.0,1
1189,6,4,-1,-6.865079426660259,-5.576471683496061,0.0,1
1190,0,4,-1,-9.222900919168474,5.912443765468636,0.0,1
1191,1,4,-1,-6.671345696591822,5.927948814749723,0.0,1
1192,2,4,-1,-5.632087964434373,2.596135701878442,0.0,1
1193,3,4,-1,-3.960502548206365,2.407315674496465,0.0,1
1194,4,4,-1,-3.6119828763639514,3.326205841078076,0.0,1
1195,5,4,-1,-9.163354364954472,4.289128401640751,0.0,1
1196,6,4,-1,-9.701770043962794,5.422477483694601,0.0,1
1197,0,4,-1,-6.953682294460581,-4.303205923064178,0.0,1
1198,1,4,-1,-5.429711401854232,-4.169619502834182,0.0,1
1199,2,4,-1,-5.576471683496061,-6.757430852975245,0.0,1
1200,3,4,0,5.912443765468636,-8.151638466079728,0.0,1
1201,4,4,0,5.927948814749723,-7.003438557229259,0.0,1
1202,5,4,0,2.596135701878442,-5.288831065569321,0.0,1
1203,6,4,0,2.407315674496465,-5.929547443870305,0.0,1
1204,0,4,0,3.326205841078076,-3.6046811897469357,0.0,1
1205,1,4,0,4.289128401640751,-5.9391768519223564,0.0,1
1206,2,4,0,5.422477483694601,-8.856597399609944,0.0,1
1207,3,4,-1,-4.303205923064178,-8.059741569389507,0.0,1
1208,4,4,-1,-4.169619502834182,-6.152351286783693,0.0,1
1209,5,4,-1,-6.757430852975245,-5.993076679474709,0.0,1
1210,6,4,-1,-8.151638466079728,-4.0300448049625235,0.0,1
1211,0,4,-1,-7.003438557229259,-3.6607200328447598,0.0,1
1212,1,4,-1,-5.288831065569321,-3.2410182202936393,0.0,1
1213,2,4,-1,-5.929547443870305,-7.825834199895987,0.0,1
1214,3,4,-1,-3.6046811897469357,-7.724246741302601,0.0,1
1215,4,4,-1,-5.9391768519223564,-7.904637218488855,0.0,1
1216,5,4,-1,-8.856597399609944,-4.297183864190494,0.0,1
1217,6,4,-1,-8.059741569389507,-5.615916409166937,0.0,1
1218,0,4,-1,-6.152351286783693,-4.732298329704697,0.0,1
1219,1,4,-1,-5.993076679474709,-3.447268816071336,0.0,1
1220,2,0,-1,-4.0300448049625235,-7.8503780464003325,0.0,1
1221,3,0,-1,-3.6607200328447598,-9.45290059678926,0.0,1
1222,4,0,-1,-3.2410182202936393,-5.560885151184098,0.0,1
1223,5,0,-1,-7.825834199895987,-3.906638296728942,0.0,1
1224,6,0,-1,-7.724246741302601,-4.902562597938395,0.0,1
1225,0,0,-1,-7.904637218488855,-4.723068138567457,0.0,1
1226,1,0,-1,-4.297183864190494,-3.4873697841801,0.0,1
1227,2,0,-1,-5.615916409166937,-6.39652022298991,0.0,1
1228,3,0,-1,-4.732298329704697,-7.368129306476984,0.0,1
1229,4,0,-1,-3.447268816071336,-5.7751770552319455,0.0,1
1230,5,0,-1,-7.8503780464003325,-7.66931257779191,0.0,1
1231,6,0,-1,-9.45290059678926,-4.913499359900116,0.0,1
1232,0,0,-1,-5.560885151184098,-5.264695108981413,0.0,1
1233,1,0,-1,-3.906638296728942,-2.474544941486348,0.0,1
1234,2,0,-1,-4.902562597938395,-7.34297375259903,0.0,1
1235,3,0,-1,-4.723068138567457,-7.324163891929449,0.0,1
1236,4,0,-1,-3.4873697841801,-7.435694579114102,0.0,1
1237,5,0,-1,-6.39652022298991,-4.8436370525928,0.0,1
1238,6,0,-1,-7.368129306476984,-5.808534603866072,0.0,1
1239,0,0,-1,-5.7751770552319455,-3.5146469135714375,0.0,1
1240,1,0,-1,-7.66931257779191,-3.1492607863938336,0.0,1
1241,2,0,-1,-4.913499359900116,-6.441039053828795,0.0,1
1242,3,0,-1,-5.264695108981413,-7.6908435242542135,0.0,1
1243,4,0,-1,-2.474544941486348,-5.203234472258605,0.0,1
1244,5,0,-1,-7.34297375259903,-5.905085888905917,0.0,1
1245,6,0,-1,-7.324163891929449,-3.4759161785343573,0.0,1
1246,0,0,-1,-7.435694579114102,-3.8607974224293042,0.0,1
1247,1,0,-1,-4.8436370525928,-2.8330952037638797,0.0,1
1248,2,0,-1,-5.808534603866072,-5.693575397797193,0.0,1
1249,3,0,-1,-3.5146469135714375,-7.745172642807324,0.0,1
1250,4,0,-1,-3.1492607863938336,-6.263287539745884,0.0,1
1251,5,1,-1,-6.441039053828795,-3.9464695387216273,0.0,1
1252,6,1,-1,-7.6908435242542135,-5.632301662911833,0.0,1
1253,0,1,-1,-5.203234472258605,-3.017769703805547,0.0,1
1254,1,1,-1,-5.905085888905917,-1.3099134971549011,0.0,1
1255,2,1,-1,-3.4759161785343573,-5.031009576892814,0.0,1
1256,3,1,-1,-3.8607974224293042,-6.168230030245882,0.0,1
1257,4,1,-1,-2.8330952037638797,-6.753739581687225,0.0,1
1258,5,1,-1,-5.693575397797193,-6.151049036914892,0.0,1
1259,6,1,-1,-7.745172642807324,-4.8200358902685405,0.0,1
1260,0,1,-1,-6.263287539745884,-2.1409399778155676,0.0,1
1261,1,1,-1,-3.9464695387216273,-2.2564416287173255,0.0,1
1262,2,1,-1,-5.632301662911833,-5.519300060824443,0.0,1
1263,3,1,-1,-3.017769703805547,-6.629606904335708,0.0,1
1264,4,1,-1,-1.3099134971549011,-5.939792534007916,0.0,1
1265,5,1,-1,-5.031009576892814,-5.169483377095787,0.0,1
1266,6,1,-1,-6.168230030245882,-3.0740198945889117,0.0,1
1267,0,1,-1,-6.753739581687225,-3.554702109576054,0.0,1
1268,1,1,-1,-6.151049036914892,-2.567124807780463,0.0,1
1269,2,1,-1,-4.8200358902685405,-6.4601737880730825,0.0,1
1270,3,1,-1,-2.1409399778155676,-3.488912211048329,0.0,1
1271,4,1,-1,-2.2564416287173255,-5.269183439797131,0.0,1
1272,5,1,-1,-5.519300060824443,-5.06656399172162,0.0,1
1273,6,1,-1,-6.629606904335708,-4.643745605396519,0.0,1
1274,0,1,-1,-5.939792534007916,-5.190737202970496,0.0,1
1275,1,1,-1,-5.169483377095787,-3.770731367490677,0.0,1
1276,2,1,-1,-3.0740198945889117,-4.238390592191692,0.0,1
1277,3,1,-1,-3.554702109576054,-7.799852108225654,0.0,1
1278,4,1,-1,-2.567124807780463,-5.3793398822276135,0.0,1
1279,5,2,-1,-6.4601737880730825,-6.001223588604444,0.0,1
1280,6,2,-1,-3.488912211048329,-5.274819521077323,0.0,1
1281,0,2,-1,-5.269183439797131,-1.8239776415330191,0.0,1
1282,1,2,-1,-5.06656399172162,-1.863512216601253,0.0,1
1283,2,2,-1,-4.643745605396519,-5.434466367462357,0.0,1
1284,3,2,-1,-5.190737202970496,-6.165158353888425,0.0,1
1285,4,2,-1,-3.770731367490677,-3.9593241269017154,0.0,1
1286,5,2,-1,-4.238390592191692,-5.341801436563001,0.0,1
1287,6,2,-1,-7.799852108225654,-2.6763633329647307,0.0,1
1288,0,2,-1,-5.3793398822276135,-3.643986559110647,0.0,1
1289,1,2,-1,-6.001223588604444,-3.344044946764863,0.0,1
1290,2,2,-1,-5.274819521077323,7.439324030951767,0.0,1
1291,3,2,-1,-1.8239776415330191,5.05039689176861,0.0,1
1292,4,2,-1,-1.863512216601253,4.22023698509733,0.0,1
1293,5,2,-1,-5.434466367462357,5.039698375542397,0.0,1
1294,6,2,-1,-6.165158353888425,5.674746926938656,0.0,1
1295,0,2,-1,-3.9593241269017154,6.233420313475623,0.0,1
1296,1,2,-1,-5.341801436563001,8.425598907379923,0.0,1
1297,2,2,-1,-2.6763633329647307,-5.4832874987956615,0.0,1
1298,3,2,-1,-3.643986559110647,-3.470235650204579,0.0,1
1299,4,3,-1,-3.344044946764863,-4.6359316610698755,0.0,1
1300,5,3,0,7.439324030951767,-5.352074355601323,0.0,1
1301,6,3,0,5.05039689176861,-3.467695537315369,0.0,1
1302,0,3,0,4.22023698509733,-2.2129076361702036,0.0,1
1303,1,3,0,5.039698375542397,-2.6988190744192453,0.0,1
1304,2,3,0,5.674746926938656,-5.093146217485513,0.0,1
1305,3,3,0,6.233420313475623,-3.5068683707735278,0.0,1
1306,4,3,0,8.425598907379923,-5.665397828807983,0.0,1
1307,5,3,-1,-5.4832874987956615,-4.351146104043165,0.0,1
1308,6,3,-1,-3.470235650204579,-4.196683047694795,0.0,1
1309,0,4,-1,-4.6359316610698755,-3.9271492181349084,0.0,1
1310,1,4,-1,-5.352074355601323,-3.156462899586372,0.0,1
1311,2,4,-1,-3.467695537315369,-4.385386247096077,0.0,1
1312,3,4,-1,-2.2129076361702036,-4.695890657734249,0.0,1
1313,4,4,-1,-2.6988190744192453,-4.802145153337002,0.0,1
1314,5,4,-1,-5.093146217485513,-4.558022804466181,0.0,1
1315,6,4,-1,-3.5068683707735278,-5.12314088932273,0.0,1
1316,0,4,-1,-5.665397828807983,-2.0250409520415706,0.0,1
1317,1,4,-1,-4.351146104043165,-1.451308747350503,0.0,1
1318,2,4,-1,-4.196683047694795,-5.546746336254332,0.0,1
1319,3,4,-1,-3.9271492181349084,-4.363271820407374,0.0,1
1320,4,4,-1,-3.156462899586372,-4.271108529787747,0.0,1
1321,5,4,-1,-4.385386247096077,-4.675870029013271,0.0,1
1322,6,4,-1,-4.695890657734249,-2.952361431944574,0.0,1
1323,0,4,-1,-4.802145153337002,-3.4461747958290765,0.0,1
1324,1,4,-1,-4.558022804466181,-2.7399271304073265,0.0,1
1325,2,4,-1,-5.12314088932273,-3.455880762753105,0.0,1
1326,3,4,-1,-2.0250409520415706,-5.7731360726488985,0.0,1
1327,4,4,-1,-1.451308747350503,-2.6539773691382322,0.0,1
1328,5,4,-1,-5.546746336254332,-4.223200433580317,0.0,1
1329,6,4,-1,-4.363271820407374,-3.787292316667232,0.0,1
1330,0,4,-1,-4.271108529787747,-4.304512666667054,0.0,1
1331,1,4,-1,-4.675870029013271,-3.3121200150581496,0.0,1
1332,2,4,-1,-2.952361431944574,-5.582154201596818,0.0,1
1333,3,4,-1,-3.4461747958290765,-5.398397384792753,0.0,1
1334,4,4,-1,-2.7399271304073265,-3.659447119929216,0.0,1
1335,5,4,-1,-3.455880762753105,-3.2020085303717916,0.0,1
1336,6,4,-1,-5.7731360726488985,-4.774290531900043,0.0,1
1337,0,4,-1,-2.6539773691382322,-1.899382601783441,0.0,1
1338,1,4,-1,-4.223200433580317,-1.789638202317097,0.0,1
1339,2,4,-1,-3.787292316667232,-3.1015884602465142,0.0,1
1340,3,4,-1,-4.304512666667054,-2.0662492290700225,0.0,1
1341,4,4,-1,-3.3121200150581496,-3.5038607604134997,0.0,1
1342,5,0,-1,-5.582154201596818,-3.732194992811916,0.0,1
1343,6,0,-1,-5.398397384792753,-3.7115026345341784,0.0,1
1344,0,0,-1,-3.659447119929216,-1.8874791440656755,0.0,1
1345,1,0,-1,-3.2020085303717916,-3.6015128261625615,0.0,1
1346,2,0,-1,-4.774290531900043,-4.072742866222063,0.0,1
1347,3,0,-1,-1.899382601783441,-3.224705921627648,0.0,1
1348,4,0,-1,-1.789638202317097,-3.309836610167253,0.0,1
1349,5,0,-1,-3.1015884602465142,-3.2409664457851095,0.0,1
1350,6,0,-1,-2.0662492290700225,-0.780060313708173,0.0,1
1351,0,0,-1,-3.5038607604134997,-2.3086425921716196,0.0,1
1352,1,0,-1,-3.732194992811916,-2.5362174120306182,0.0,1
1353,2,0,-1,-3.7115026345341784,-2.329032724369628,0.0,1
1354,3,0,-1,-1.8874791440656755,-2.460469947470427,0.0,1
1355,4,0,-1,-3.6015128261625615,-5.517534157281405,0.0,1
1356,5,0,-1,-4.072742866222063,-4.232985383478503,0.0,1
1357,6,0,-1,-3.224705921627648,-3.271741588408515,0.0,1
1358,0,0,-1,-3.309836610167253,-2.4593507945690884,0.0,1
1359,1,0,-1,-3.2409664457851095,-1.4540200103535272,0.0,1
1360,2,0,-1,-0.780060313708173,-2.748818291279897,0.0,1
1361,3,0,-1,-2.3086425921716196,-3.1608096088311077,0.0,1
1362,4,0,-1,-2.5362174120306182,-3.1410188704884674,0.0,1
1363,5,0,-1,-2.329032724369628,-3.441333467918326,0.0,1
1364,6,0,-1,-2.460469947470427,-1.8389334106668462,0.0,1
1365,0,0,-1,-5.517534157281405,-3.217390721021663,0.0,1
1366,1,0,-1,-4.232985383478503,-3.18529417153366,0.0,1
1367,2,0,-1,-3.271741588408515,-4.172675077170327,0.0,1
1368,3,0,-1,-2.4593507945690884,-1.9392569363021164,0.0,1
1369,4,0,-1,-1.4540200103535272,-2.9134133020554356,0.0,1
1370,5,0,-1,-2.748818291279897,-2.4358734215014204,0.0,1
1371,6,0,-1,-3.1608096088311077,-2.1946339979740914,0.0,1
1372,0,0,-1,-3.1410188704884674,-3.550302044286447,0.0,1
1373,1,1,-1,-3.441333467918326,-1.9071716100637808,0.0,1
1374,2,1,-1,-1.8389334106668462,-2.1286910572249402,0.0,1
1375,3,1,-1,-3.217390721021663,-3.1877325335800686,0.0,1
1376,4,1,-1,-3.18529417153366,-4.4460363850875035,0.0,1
1377,5,1,-1,-4.172675077170327,-4.778936293879749,0.0,1
1378,6,1,-1,-1.9392569363021164,-1.5883736802492558,0.0,1
1379,0,1,-1,-2.9134133020554356,-2.325548679978713,0.0,1
1380,1,1,-1,-2.4358734215014204,-2.6757875956276753,0.0,1
1381,2,1,-1,-2.1946339979740914,-0.7453349990556792,0.0,1
1382,3,1,-1,-3.550302044286447,-2.1670511630010205,0.0,1
1383,4,1,-1,-1.9071716100637808,-3.0771691957600984,0.0,1
1384,5,1,-1,-2.1286910572249402,-2.6180573570432895,0.0,1
1385,6,1,-1,-3.1877325335800686,-3.2366793922702417,0.0,1
1386,0,1,-1,-4.4460363850875035,-0.7469544904228057,0.0,1
1387,1,1,-1,-4.778936293879749,-2.8280691537440723,0.0,1
1388,2,1,-1,-1.5883736802492558,-1.8816859117639555,0.0,1
1389,3,1,-1,-2.325548679978713,-3.1919906178851774,0.0,1
1390,4,1,-1,-2.6757875956276753,7.070308155924446,0.0,1
1391,5,1,-1,-0.7453349990556792,8.541624334278955,0.0,1
1392,6,1,-1,-2.1670511630010205,8.727743990639173,0.0,1
1393,0,1,-1,-3.0771691957600984,9.330317199453816,0.0,1
1394,1,1,-1,-2.6180573570432895,7.552587236938827,0.0,1
1395,2,1,-1,-3.2366793922702417,7.2571848953932285,0.0,1
1396,3,1,-1,-0.7469544904228057,9.078220245463607,0.0,1
1397,4,1,-1,-2.8280691537440723,-0.90282824167609,0.0,1
1398,5,1,-1,-1.8816859117639555,-3.776177537680595,0.0,1
1399,6,1,-1,-3.1919906178851774,-2.4934693362441473,0.0,1
1400,0,1,0,7.070308155924446,-1.8397193993937875,0.0,1
1401,1,2,0,8.541624334278955,-1.9796373357709838,0.0,1
1402,2,2,0,8.727743990639173,-0.5268521147370921,0.0,1
1403,3,2,0,9.330317199453816,-2.0108104240262206,0.0,1
1404,4,2,0,7.552587236938827,-2.8391957950925417,0.0,1
1405,5,2,0,7.2571848953932285,0.08161950691090536,0.0,1
1406,6,2,0,9.078220245463607,-0.1536251220751359,0.0,1
1407,0,2,-1,-0.90282824167609,-0.9758726950431698,0.0,1
1408,1,2,-1,-3.776177537680595,-0.1597280003721928,0.0,1
1409,2,2,-1,-2.4934693362441473,-1.6262793278674996,0.0,1
1410,3,2,-1,-1.8397193993937875,-3.047775484398366,0.0,1
1411,4,2,-1,-1.9796373357709838,-1.5988334506823678,0.0,1
1412,5,2,-1,-0.5268521147370921,-2.3191800067107793,0.0,1
1413,6,2,-1,-2.0108104240262206,-3.0628948188031737,0.0,1
1414,0,2,-1,-2.8391957950925417,-2.3745367402784776,0.0,1
1415,1,2,-1,0.08161950691090536,-2.7683626349479016,0.0,1
1416,2,2,-1,-0.1536251220751359,-2.562768480866321,0.0,1
1417,3,2,-1,-0.9758726950431698,-1.0235228026994068,0.0,1
1418,4,2,-1,-0.1597280003721928,-2.656114958312238,0.0,1
1419,5,2,-1,-1.6262793278674996,0.33326702550553366,0.0,1
1420,6,2,-1,-3.047775484398366,0.06992928731035142,0.0,1
1421,0,3,-1,-1.5988334506823678,-0.8304732755201192,0.0,1
1422,1,3,-1,-2.3191800067107793,-0.8360071778311314,0.0,1
1423,2,3,-1,-3.0628948188031737,-1.441003967253487,0.0,1
1424,3,3,-1,-2.3745367402784776,-1.959684726349193,0.0,1
1425,4,3,-1,-2.7683626349479016,-1.0138050561150953,0.0,1
1426,5,3,-1,-2.562768480866321,-1.7276319416253338,0.0,1
1427,6,3,-1,-1.0235228026994068,-1.4230180730975506,0.0,1
1428,0,3,-1,-2.656114958312238,-1.2994322128016513,0.0,1
1429,1,3,-1,0.33326702550553366,-0.7574944532273779,0.0,1
1430,2,3,-1,0.06992928731035142,-2.977199655635228,0.0,1
1431,3,4,-1,-0.8304732755201192,-0.8169066238495586,0.0,1
1432,4,4,-1,-0.8360071778311314,0.5543816196574736,0.0,1
1433,5,4,-1,-1.441003967253487,-2.3372102106596317,0.0,1
1434,6,4,-1,-1.959684726349193,-1.0545362591248968,0.0,1
1435,0,4,-1,-1.0138050561150953,-0.4395118872957927,0.0,1
1436,1,4,-1,-1.7276319416253338,-1.4943816593990173,0.0,1
1437,2,4,-1,-1.4230180730975506,-1.389302938606868,0.0,1
1438,3,4,-1,-1.2994322128016513,-0.9773719465607317,0.0,1
1439,4,4,-1,-0.7574944532273779,0.11260584331202017,0.0,1
1440,5,4,-1,-2.977199655635228,-1.6343151611979176,0.0,1
1441,6,4,-1,-0.8169066238495586,0.6637973930193067,0.0,1
1442,0,4,-1,0.5543816196574736,-0.24709181173833183,0.0,1
1443,1,4,-1,-2.3372102106596317,-0.19254654368718696,0.0,1
1444,2,4,-1,-1.0545362591248968,-1.4780674330543855,0.0,1
1445,3,4,-1,-0.4395118872957927,-1.4337817116302265,0.0,1
1446,4,4,-1,-1.4943816593990173,-0.43202917572841215,0.0,1
1447,5,4,-1,-1.389302938606868,-1.0509672740263603,0.0,1
1448,6,4,-1,-0.9773719465607317,-1.2209991134839067,0.0,1
1449,0,4,-1,0.11260584331202017,0.9011358876203746,0.0,1
1450,1,4,-1,-1.6343151611979176,-0.11930032188005882,0.0,1
1451,2,4,-1,0.6637973930193067,-1.305130875040441,0.0,1
1452,3,4,-1,-0.24709181173833183,-2.4480497293212196,0.0,1
1453,4,4,-1,-0.19254654368718696,0.19094458734931175,0.0,1
1454,5,4,-1,-1.4780674330543855,-0.20945158479479842,0.0,1
1455,6,4,-1,-1.4337817116302265,-1.1736880559087863,0.0,1
1456,0,4,-1,-0.43202917572841215,-0.12666384937697397,0.0,1
1457,1,4,-1,-1.0509672740263603,0.9822706945659981,0.0,1
1458,2,4,-1,-1.2209991134839067,0.31172896980866605,0.0,1
1459,3,4,-1,0.9011358876203746,-1.0217773694342394,0.0,1
1460,4,4,-1,-0.11930032188005882,-1.0183806957180752,0.0,1
1461,5,4,-1,-1.305130875040441,-1.6353747530246412,0.0,1
1462,6,4,-1,-2.4480497293212196,0.5221391432261588,0.0,1
1463,0,4,-1,0.19094458734931175,1.10207312663387,0.0,1
1464,1,0,-1,-0.20945158479479842,-2.394024626040312,0.0,1
1465,2,0,-1,-1.1736880559087863,-0.6706258197257559,0.0,1
1466,3,0,-1,-0.12666384937697397,1.5394184655213594,0.0,1
1467,4,0,-1,0.9822706945659981,-0.12947404433862683,0.0,1
1468,5,0,-1,0.31172896980866605,-0.06753763914391316,0.0,1
1469,6,0,-1,-1.0217773694342394,-0.15386632694274505,0.0,1
1470,0,0,-1,-1.0183806957180752,-0.5313139788684533,0.0,1
